id,aggression,offense,codemixed,tweet
6722,0,0,0,nan 
3001,1,0,0,Rightly said if you don't keep judiciary seperated from govt then it will be a havoc in future. Remember when there's no one to question someone it's not democracy. Also demonetisation needs to be questioned afterall the decision had a huge impact on day to day life 
2065,0,1,0,"No g8 mystery, females socialised on Bollywood & conservative sexual norms are attracted to deviant & dominant male archetypes, Abduls hv developed strong eco-system in persuit of pelf & LoveJihad wd ideological zeal peruse them as prey wd higher chances of success vs Hindu males "
2894,0,0,0,"Someone filed PIL against demonetisation. Will SC ask RBI to reprint old 500/1000 notes and distribute it amongst people.
Hope they do. "
4657,2,1,0,Is now Aegon going to rape the people children 
3376,1,0,0,"The proponents of the new Marital Rape laws keep saying that the possible misuse of a law shouldn't prevent the creation such a law that can help protect women.
Don't people see this gross misuse of these laws which are not gender-neutral? "
1433,1,0,0,"If marital rape is considered by law system, then house will become judicial custody. Then marriage will be meaningless and has to be boycotted from society "
3362,0,0,0,"And the easiest way to achieve such a pluralistic society is secularism.
Because then no group will dictate their law onto the other groups. "
290,1,0,0,Farmer's bill has been made to uplift farmers. Opposition is hell bent to prove it otherwise. 
39,2,1,0,"I have not mentioned undertrials, Ram Rahim, Nityananda, Asaram and many more. I gave links and tweeted about rape by temple priest to show what selectivism is! Criminals in any community should not be recognised by the community. So don't be selective to further your agenda "
7286,0,0,0,"You may never know what results come of your actions, but if you do nothing, there will be no results. - Gandhi #quote "
1477,1,0,0,"Way to go, d change we want, d Nigeria we all desire begins with us all,d federal govt failed at selling that concept of ""change begin with me"" to Nigeria, it's beginning to done on us dt we have to be the change we want, another annoying one is OPEN DEFECATION God help us all. "
2874,0,0,0,"Chidambaram: There could be cases where there was monetary loss but the vast majority of people did not suffer loss but what about non-monetary hardships? 100 people died in queues.

They should have taken into account the non-monetary loss. #SupremeCourt #Demonetisation "
1792,1,0,0,@USER @USER @USER @USER why is the map of India not shown properly?? 
1308,0,0,0,"This week, as the #delhihighcourt hears arguments to potentially criminalize marital rape, the debate has crash-landed out of the courtroom into keyboard warrior territory. "
3292,1,0,0,Hence kill a goat and eat it. 
2333,0,1,0,"Ah yes , those people are poor , mentally ill and drug addicts , and even they have enough sense  not to practice mass open defecation "
1526,2,0,0,I hope the same Government has provided an alternative place for proper disposal of refuse cos the Kogi that I know needs proper hygiene overhaul starting with educating the people on the scourge called open defecation. 
4520,1,1,0,And yet I have never never never heard any plan for the economy or inflation from any Republican. Not one plan! All I hear is them taking away rights and just doing more Benghazi-like investigations. So maybe you should ask for the MAGA plan for inflation… 
7757,0,0,0,"Not just CSK, Raza can be an asset for any IPL team who is looking for a good middle order batsman with the ability to bowl 2 to 3 overs in every match. Hope he gets a IPL contract in this auction. "
5634,0,0,0,The CDC has added COVID-19 vaccine to its list of recommended childhood vaccines. Whether this vaccine becomes mandatory for kids attending schools in PA depends on who is elected in November. Mastriano and Dr. Oz are AGAINST mandatory COVID-19 vaccines for kids. 
2974,1,0,0,Demonetisation is an Executive decision. What has Courts to do with it. Tomorrow Armed forces may have to take Court permission before firing bullets/missiles or later explain the decision making process!! Then explain what Diplomats spoke abroad and logic behind it. LIMITS. 
3120,0,0,0,"@USER @USER @USER @USER Is accepting a petition on Demonetisation of currency by SC legally tenable, if not, should some face impeachment? "
5588,1,0,0,"His embargo on Venezuela was a doozy. US suppliers started buying from Russia  who in turn were buying Venezuela oil dirt cheap, slapping a Russian sticker on it, and laundering back to the US at full market price. Now the destabilized Venezuela has more migrants seeking asylum. "
7929,2,1,0,"To show how useless the police are, why don't people sit down in the road entrances to police stations. Lets see if emergency vehicles are important to move freely and the people sitting down are dragged away and arrested for obstruction. one rule for one! "
6839,0,0,0,How? Each team will play everyone else once. It'll be like the IPL except teams will only okay each other once instead of twice. Now please don't tell me that the IPL is like a bilateral series 
4380,1,0,0,Inflation is north of the border too Teddy… 
6734,0,0,0,"In the midst of one of the worst communal riots ever in Kanpur, he  threw himself into the middle of it, trying to control tensions, saving many victims, but unfortunately he was killed by a mob while trying to control it, just 2 days after the hanging of Bhagat Singh. "
1486,1,0,0,"It's just like ban on open defecation.
Where are the public toilets?
Just ban for banning sack. "
5007,0,0,0,"Censorship is to art as lynching is to justice.
Henry Louis Gates Jr "
3403,0,0,0,This is the result when you make a secular state what ever you have written is secularism 
1205,0,0,0,"Lifting ban on RSS was not generosity of Nehru. Read the history. Golwalkar challenged to prove RSS guilty but Govt could not. Then HM, Morarji Dessi finally unconditionally lifted ban on RSS. RSS didn't give even a word of undertaking also. Find it on net. "
4082,1,1,0,Genius in line for noble in economics like the master with demonetisation 
4858,2,0,0,"Yeah, but when you show up, it’s to carry water for Biden. Why are we spending billions on Ukraine? Inflation at 40 year high! Gas prices higher. Stop begging other countries for oil! When are you shutting the southern border? #FJB "
5239,1,1,0,"""My whole life my dad didn't say what would Allah think, he said what would the people think? And so I grew up with so much shame and lack of love for spiritual acts like hijab which I wanted to do purely out of love for Allah but was taught my whole life I should do for people."" "
954,2,1,0,"Go and read the book ""Bunch of thought"" written by Golwalkar . Golwalkar is the founder of RSS. In this book it is written that all Indian woman should have their first child sired by a Brahmin male. Now you know why a dalit can't be Chief of RSS. "
5955,0,0,0,"You missed the point — it is only a free lunch as to those kids because someone else is paying for it.  Putting aside the proposed benefits of this plan, it still pales compared to the damage wrought by the Governors overly long lockdown (which he of course was not subject to) "
417,1,0,0,"My full support to you but before that tell me where are those files which you were always saying against Robert Vadra infront of cameras,why you not allowing permission to case against kanhaiya kumar,why you took U turn on farmer's bill ?? "
908,2,1,0,76% people in Indian jails are undertrials and not convicted. Pedo murderers get bail because they are not convicted. Innocent civilians are killed daily by the police. The authority you are talking about is the biggest reason behind indias backwardness. 
3281,0,0,0,Should america do demonetisation? 
1617,1,0,0,How is it possible that no one knows how to make a good website for ISRO 
1625,0,0,0,Seeing as the average thickness of earths crust in the ocean 5000m to 7000m i think we are safe with 1000m. And if its on continental part of the crust its like 35000m plus. We good. 
1991,0,0,0,"There is no corruption whatsoever.
Demonetisation was an excellently planned methodology to root out corruption. "
2424,0,0,0,"Including me and him were calling Demonetisation a Draconian action, but it is yielding now positive side effects. "
7570,0,0,0,@USER Some positive news from India 
6308,1,0,0,"Really? That's why you see Muslim men marrying children? That practice has been a custom for centuries, because it came from poor families marrying into better families. It's an outdated custom that has not been relevant for years. Do your research. "
3360,2,0,0,"What was your view when SC intervened in almost all executive issues from 2011 till 2014

Have a limit on double standards

Make a point that is acceptable to all , not amongst Rightwingers only

Not even a single thing achieved, as claimed by Govt for demonetisation । "
6020,2,1,0,Why Canadians are putting up with this dictatorship? America must learn how Marxist leftist can easily become tyrannical. 
7231,0,0,0,@USER hope to see u  playing for RCB in ipl 2023 
5930,1,0,0,had the same once. my acupuncturist nearly cured me in one session. literally drained out my whole sinuses into a bucket. she was a legend (in nyc) but with a bit of recon i bet you can find a good one x 
7069,0,0,0,Still its match fees. There is a huge difference in Central contracts offered. However big money is still made in IPL and endorsements which is market driven. 
3072,2,0,0,When a PM didnt think twice b4 smothering the people with demonetisation doesn't need an invitation.. 
1756,1,1,0,"You had sex with your wife at night and next morning you found her sext with her lover, you confront her and BINGO, she goes to a police station and file marital rape case against you...

Sir, can this happen in reality and if yes, how'd you deal with it? "
2473,1,0,0,"Demonetisation, poorly implemented GST, unplanned policies, unplanned hasty lockdown destroyed economy. "
7887,0,0,0,"Quite frankly, he doesn't need to attend. @USER is representing the UK.  The PM has Domestic issues to attend to.

One last thing, there is no climate emergency. "
4336,0,0,0,"Last I checked people who are overdosing deserve medical care too. The medical professionals could’ve administered care and he could’ve seen his day in court for all the crimes y’all scream about. That’s what’s supposed to happen for Americans, not a literal lynching. "
4519,1,1,0,"Ok, but yet corporations are making record profits. They wouldn't be having record profits if they weren't jacking up the price beyond what the inflation difference is. Corporations are doing this. Not the government. You only care about yourself. No one cares about you Jay "
5859,1,1,0,"Not in your constituency.
Didn't vote Tory.

Johnson was eventually forced out when his lies became too much.
Surprisingly his suspicious links with Russia, his laziness, careless attitude towards security and inability to follow lockdown rules  hadn't already done it. "
3761,0,0,0,"BJP came to power by leveraging anti-corruption & lokpal campaign in 2014, moved demonetisation not with an intent to bring black money or cross border terrorism but to drain money from opposition political parties to weaken opposition political parties to fight elections "
4359,2,1,0,"CBO Confirms to Graham: Dems’ “Inflation Reduction Act” Won’t Reduce Inflation -
“Proposal’s effect on inflation is negligible at best.” Congressional Budget Office say’s different Brandon. You lie like a cheap rug. "
7364,2,1,0,Congress is not a political party.. It is a INC Pvt. Ltd. made by royal Gandhi family for loot people and build new scams.. @USER @USER @USER @USER @USER 
1587,1,0,0,Hire some good front end engineers. This design is 40 years old. You aren't celebrating 35th years its 75 
637,1,0,0,">Uses the example of a genuine flood that is wreacking havoc against an urban flood that is result of local government faliure

Learn to argue better. "
5576,2,1,0,"Are we to become Rwanda?Guardian reading tofu types blocking her need to send migrants to the colonies, so expensively  the flights should be a 5 star holiday. Refugees cant stay in the UK or help farm or grow the economy. We should become a police state no protest just batons. "
5562,2,1,0,"Migrants living the American dream, Americans not so much. "
837,1,0,0,Its for undertrials who are in jail for more than 10 years. 
4794,0,0,0,". @USER now focuses on housing and the well-known point that government indices lag private sector indices of newly leased residences. Therefore, he argues one should not worry about projected high inflation rates because they are driven by housing. 2/N "
1501,0,0,0,They are trying to encourage open defecation by giving them kettle to put water and tissue to clean bumbum. 
3053,1,0,0,Will SC view the arguments in an unbiased manner. #Demonetisation 
879,2,0,0,"I met young Kashmiris in jail whose families can’t fight long legal battles. It brought tears to my eyes while hearing their ordeal. 

Ease of justice as vital as ease of doing business: PM pushes for undertrials' speedy release | India News - Times "
3899,1,0,0,"And also :
Women safety 
Imposition of Hindi 
Autonomous institutions lost its credibility 
Demonetisation failure 
Improper GST rollout 
Union government (ruling party) NOT spending time for country’s growth, instead dividing people.
Rich get richer and poor down after 2014 etc "
1110,2,1,0,What a load of rubbish.If you are going after Golwalkar for what he wrote in a book then you better start lecturing monotheist religions like Christianity and islam which even hate the very existence of polytheists. The permanent damages done by these two cults are irreversible. 
3196,1,0,0,"Why don't you ask your high command member also who only stood in queue  for withdrawal of Rs.4,000 only once. You may be ask yourself also if you never had withdrawn any amount during demonetisation period. "
2597,1,0,0,"At the stroke of midnight when the world sleeps,India will awake to misery & hardships followed by an Economic distress of unknown magnitude.
8th Nov 2016 #demonetisation "
6315,0,0,0,"Muslims. In majority of these 50% homes which are owned by our Muslim brothers it is the 2nd, 3rd or 4th wife who lives in them. In many of these homes are boys. Now boys require a father figure someone who can control them but unfortunately the father's only make technical . "
5779,2,0,0,"So sorry for your loss. My cousin killed himself after lockdown isolation. My parents, who knew him since a baby, cldnt go to Aberdeen for funeral. Sis + I went, 6 hr drive, for ceremony + left immediately after. Heartbreaking. Johnson had parties. Never forgiving him, ever. "
7384,0,0,0,Good knock ok sir I was respect but I want this knock important match I am your big fan 
6906,2,0,0,If there is no IPL contract issue so Indian cricket needs more hard work than Pakistan. 
1507,0,0,0,I don't know this tweet is helpful for Araria district or not but in my Village open defecation is a huge problem 
4653,2,1,0,"So appease the dictator, I’m sure that will get you peace in the long run. Or let the dictator rape, pillage, and conquer. I’m sure said dictator would never think about knocking on your door… right? "
108,1,1,0,"@USER @USER Where is equality as enshrined in our Constitution. On one hand 66% of the inmates are undertrials,many under bailable charges on other people like @USER are allowed bailS. Now @USER will set him free. When will Equality actually exist? "
3668,0,0,0,It appears that the aquital is on technical grounds that the approval of  competent authority had not been taken for protection under uapa. 
7910,0,0,0,"The need for order of the state of emergency in katsina due to the insecurity situation the government on board can not curtailed the menace, the greatest failure to the katsina people is Masaris administration. "
3228,0,0,0,"Need one more Demonetisation- remove ₹500 & ₹2000 currencies from the system completely, 200 & 100 in another 5 Yrs time "
4447,2,1,0,"You caused the out of control inflation.  The overwhelming majority of the money from the inflation reduction goes to corporate giveaways in the form of tax credits for useless carbon sequestration.  The IRA cannot and will not stop inflation.  Like you, it is a fraud. "
983,2,1,0,That thousands of undertrials should continue to languish across jails in the country is a travesty of justice. More worrying is the apparent ineptitude - if not widespread corruption - of our subordinate judiciary that seems oblivious of the convention about granting bail. 
1394,1,1,0,The way things are going in india against men. I will prefer to hire a hooker for my sexual pleasure than mary a women. Atleast hooker will be more honest and focussed towards for that time period. #BoycottMarriage #MaritalRape 
754,1,1,0,"From hasty indiscriminate arrests, to difficulty in obtaining bail, the process leading to the prolonged incarceration of undertrials needs urgent attention, says CJI Ramana. Adds, in our criminal justice system, the process is the punishment. "
4949,0,0,0,"These are only a few instances. Even during UPA INC refused to take any action on Sachar committee report, and didn't include Dalit Muslimd and Xians in SC category "
5237,1,1,0,"Hajia, dont join them to congregate at Lekki Toll Gate o. 
It is against the law. The police will teargas and even whip anyone that violate this court order? I cant imagine a police whip on you with your hijab. Please do not relegate the hijab and obey the law "
4159,1,0,0,"for eg intelligences will be immortalized, lets say if the tech was available we could have voted to store intelligence of sardar patel. and even if he died in the time to come we surely could have his 100% organic intellignce running this country today. "
1079,2,1,0,"M.S. Golwalkar said in his 1966 book Bunch of Thoughts that Tricolour was ‘not inspired by any national vision’.
He never respected Tiranga.
Tiranga Virodhi RSS "
4882,0,0,0,"I think there should be more work done to understand caste trauma and how it manifests in our lives. It took me so long to understand social anxiety, inability to voice out my opinions, being sort of a pushover etc stemmed from my experiences with discrimination and upbringing. "
5774,2,0,0,"Yes people shouldnt protest their govt, only the left is allowed to protest the govt. In fact I remember when democrats tried to over thrown the sitting president and forced the white house into lockdown due to democrats, or when they detonated a bomb in the capitol "
4883,0,0,0,"When I first read about how imposter syndrome is common in women, it was an aha moment. Add being a dalit from a small town to this equation. I wish I had know these are the common issues we struggle with so I could have put more concentrated efforts early on in my career. "
5781,2,1,0,"Sunak is also a liar who broke lockdown rules. Mordant an avid globalists & mate of Bill Gates. They are all self serving, WEF puppets. The British public are being denied a say in any leadership option. 
The sabotage going on within the Conservative Party, is a total stitch up! "
3209,0,0,0,"He continuously sought to safeguard and promote the rights of the marginalized within the framework of the Constitution. 

The activist wanted to continue working with the Adivasi population in the state after the completion of his fellowship. 2/3 "
5827,2,0,0,"Where the fuck were you during the Trump lockdown, 4000 deaths a day, and an economic collapse? "
3997,1,0,0,"Or, would the powers be have believed that British will quietly suffer, just like people impacted by demonetisation and help them rise on popularity chart without marketing expertise? "
5815,2,0,0,i despise tiktok with every fibre of my being i’m so serious 
7210,0,0,0,@USER has this weird obsession with the Gandhi family!!she never bothers about anything else- NEEDS TREATMENT 
4391,1,0,0,"Let me get this right. Inflation, people daily entering America…unlawfully, education of children in turmoil, sky high university tuition, lack of products, and the list goes on.  BUT THE MEDIA REPORTS ON PRESIDENT BIDEN EATING JEEZ…. "
4317,1,0,0,the reaction to alicent constantly getting used by the men in her life is very weird. there’s parallels between the larys and marital rape scenes yet all i see is ppl (a lot of women) saying she deserved it and had it coming. idk deal with your internalized misogyny in silence. 
4241,0,0,0,"Truth: Rape does indeed happen between girlfriend and boyfriend, husband and wife. Men who force their girlfriends or wives into having sex are committing rape, period. The laws are blurry, and in some countries marital rape is legal. But it still is rape. "
5408,2,1,0,"uncivilised mahmuds forcing women to put on hijabs to rape and beat them want to teach someone in Twitter lol,and of course terrs like u will support another terrs like ruzzians you are the same just uncivilised donkeys,mahmud stop using twitter it was made by ur main  fear - USA "
7259,0,0,0,The short format has taught us one thing. There is not much advantage of experience and the past. One over and your entire past record can become redundant. That’s the most amazing thing about this format . Doesn’t apply to IPL 
7632,2,1,0,"Listen, we don’t need any Pakistani player in the IPL in the first place. It’s the biggest T20 franchise tournament already. It's unnecessary to have players from the country which always tries to harm us. Btw, why do you want Pakistani players in the IPL? Isn’t the PSL enough? "
7846,2,1,0,"Touche! India is the mother country Departing/fleeing  Brits left their stamp divide & rule R gora loving Nehru & Gandhi fell 4 it hook line & sinker each looking 2 their OWN vanity! Goras r still laughing 2day Debt ridden Pakistan struggles 2 survive, timid India just watches "
4431,2,0,0,Turns out dumping trillions into the economy increases inflation. 
197,0,0,0,"There is nothing ""urban"" in this garages topped by poorly designed houses but the intensity of the use of land. And I'm telling nothing about the total impermebility of soil in a flood prone city. "
4868,0,0,0,"""And if what's announced today leads to lesser inflation and the cost of borrowing and a greater chance this country can get back to prosperity, it's worth doing well.""

Penny Mordaunt responded by saying she agreed with Sir Peter.

""The right honourable gentleman opposite "
3382,2,1,0,"Anyway, its soothing to see tht this selective biased PSEUDO SECULARISM, is in ICU, heading towards its death. "
7650,0,0,0,"Should @USER pay men & women cricketers the same keeping in mind that it has failed to invest in its women for decades - coaching, facilities, media profile, opportunity to train, to play more fixtures, to have a high quality domestic tournament?

There, changed it for you. "
3143,0,0,0,#SupremeCourt -examine validity of 2016 note ban and how it was done #Demonetisation 
8012,0,0,0,"I don’t usually give much of a care, I rarely get followed by genuine cookers, but I hope this isn’t the beginning of the end. "
1627,0,0,0,Then it will definitely vice versa too. 
4039,0,0,0,Exactly… people mainly are pointing towards the fault of the rich… that’s the losers psychology. Same thing happed at the time of demonetisation- poor public stood ready to sacrifice to extract black money from the capable class. 
7782,0,0,0,Not sure why Australia was chosen for this premiere event. It is clear till now the weather conditions will lead to either no result or teams on the backfoot winning because of the deceptive DRS rules. IPL rules. T20 world cup is a waste of money and time 
4764,0,0,0,Why even save with all this inflation 
2589,2,1,0,"We might not agree, but sanghis sincerely believe demonetisation was a masterstroke, crony capitalism will lead to development, bigotry is a birth right and hate is a great equalizer. "
617,1,0,0,"Because, there is no dam and no system to save rainwater and utilize it, the urban system is so unorganized, no severage no utilization...
The story reoeats every year.. people are now scared of rains their house flood with rain and gutter water, people die by electrocuted 
Sigh "
473,0,1,0,"Journalist Benazeer Heena, victim of Talaq-e-Hassan received her third notice of Talaq through email, Triple Talaq. 

Her husband paid her a lumpsum amount of ‘Iddat’ ₹15,000 & ₹2000 for her 9-month-old baby as per Sharia Law. "
4740,2,1,0,"You’re talking foolish again. But inflation will be going down, then Trump can come back and fix everything “which is a lot” that you screwed up "
1912,2,1,0,the funniest thing I heard all last week was how this fucking #Lions team can go into #NewEngland and beat them just because their QB was down.. with this fucking defense!  Too many folks in this town spreading optimism by closing their eyes and noses to the open defecation. 
1799,1,0,0,"Right to abortion is right of every women,
I support that. But considering a men accuse of #MaritalRape just by the statement of wife is totally stupid in my view. It can and it will be misused. Although I believe #MaritalRape should be punishable offense but this law is stupid. "
2488,0,0,0,Right 
268,1,0,0,"Farmer's bill will cause the disorganization and disbalance, not only in agricultural sector but  also in industrial and service sector. Such bills should pass with the consent of majority if you call India as the biggest democracy. @USER @USER @USER @USER "
7784,0,0,0,"26th or 27th is secondary. What’s important is Nehru,inspite of knowing in advance Pak’s move to occupy the valley stalled sending troops to counter & quell the attack.Nehru’s plan was to dethrone King Hari Singh & install his man Sheikh Abdullah as PM of an Independent state. "
1973,1,1,0,"You have not stopped killings of Hindu girls by love jihad, not opposed published rate cards for trapping hindu girls by muslims. Clean up this barbaric acts of Muslims. Save hindu girls. These boys are pervert. Why not any muslim girl is spotted ? Trying to enter? Pathetic "
583,0,0,0,"Bros there was no ocean surge. The floods we see in lagos are mainly due to clogged drainage and poor urban planning, especially people building on flood plains and swamps that usually soak up the excess rain whenever it occurred "
1402,1,1,0,"If an unmarried woman is raped,would you ask her to accept money from the rapist and also marry him?No,right ? So,the moment a woman claims marital rape,the marriage should stand instantly annulled with no alimony. Logical , na ? "
6941,0,0,0,"Learn how to hold bat 1st then give gyan on IPL captain.

U seems expert on influencing fraud "
4396,0,0,0,Dad didnt fight for democracy in WWII for Republican Magas to tear democracy DOWN. Inflation goes up and down throughout the years but Democracy needs to stay in tact. 
1389,0,0,0,Taking advantage of privacy and miss use is as #MaritalRape is a gender bias. We need gender equality. 
1737,1,1,0,"#Maritalrape is Nothing but globalist agenda to break Hindu families further..
Now in India, what a shame it is for a civilizational nation rooted in familism
Atomised society is easy to control for all "
6009,2,1,0,"When most people say patriarchy?  They mean male dominated society.

When anti-egalitarian narcissists say it?  They mean everything that does not recognize their superiority. "
1549,0,0,0,Need to improve a lot 
5568,2,1,0,"No. Not sufficiently xenophobic. They keept electing politicians who flood their country with migrants who dont belong there. Now they mad, but its too late. "
5808,1,1,0,can't tell if you're slow or just purposely obtuse 
2284,0,0,0,The scary thing here is demonetisation 
1570,0,0,0,"One day I will be working for my nation from the office of ISRO
and making my parents proud to myself "
5607,2,1,0,"It is racist for you to assume that migrants are only good at picking crops like they are slaves. My point is we want them in the final; someone else can pick the produce, even you can. Don't be a bigot and one of our problems in society. "
4705,1,0,0,"Does his holiness @USER agree to the ""vicious abuse and slander of Hindus, their traditions, their culture and their Gods', carried on by some Buddhists in collusion with dalit extremists, Periyarists, Ambedkarites in India ? "
7959,0,0,0,The lone rescuer should quickly activate the emergency response system and get the AED 
3784,1,1,0,"That's exactly why, they remain more concerned about celebrities' underwear even if they are made naked in public in the name of nation - as observed already during Demonetisation. "
1006,2,1,0,"In 1966, Golwalkar, in his book titled Bunch of Thoughts asserted: “Our Constitution too is just a cumbersome and heterogeneous piecing together of various articles from various Constitutions of Western countries. It has absolutely nothing, which can be called our own.."" "
4792,1,0,0,So is Biden responsible for inflation all over the world 
4810,1,1,0,How’s Ashley? Is she still afraid to shower? How’s our border? Inflation? Isis? Supply chain? Gas prices? Good prices? Crime? How’s it going Brandon? 
530,0,0,0,"#syedarizwanahasan :  ""Climate migration happening in urban areas and with that waste generation is increasing with inefficient collection. Much of the waste is ending up in water bodies. Flood has aggravated because rivers can not drain out water as plastic"" "
5579,2,1,0,ABBOT THE CLOWN SCARING PEOPLE AGAIN! YOU ARE SCARIER THAN THESE MIGRANTS 
4823,0,0,0,"Inflation is world wide, and US less than other countries, Prices will go down. And gas prices is mainly determined by the cost of oil and supply/ demand, not gov. "
2335,0,0,0,"Simple, making a big deal of a fart to deflect away from the open DEFECATION. "
978,2,1,0,"6. The RSS was busy targeting Indians - 

“Hindus, don’t waste your energy fighting the British. Save your energy to fight our internal enemies that are Muslims, Christians, & Communists,” Madhav Sadashivrao Golwalkar (1906-1973), a prominent RSS ideologue, said. @USER @USER "
5842,0,0,0,Lockdown the biggest disaster in living memory we haven’t seen half the consequences yet 
7839,0,0,0,"focusing and filtering a very high intensity light source. IPL is one of the most widely used light treatment techniques in clinical practice and occupies a very important position in the field of cosmetic dermatology.
IPL has been proven to be a safe and effective treatment for "
5732,0,0,0,"The weird part to me is how that wasn't just the response to COVID-19 throughout the pandemic, instead of spending a year or two in hysterical panic and embracing lockdowns. "
188,0,0,0,"Sir, you know better than me TBH!
But whenever there is dip/drop there is equivalent jump, we just need to tie up the laces & lube to get that urban manufacturing sector moving to pace.
SME and rural got nailed badly due to #ChineseVirus19 &flood. 
This’ll definitely take time. "
5965,2,1,0,"Hurry quickly as might not win hurry the country don’t need you, you succeed with the backing of @USER but you got big head & through lockdown you failed the British people "
5287,1,1,0,"When Muslim women cannot wear hijab in schools and colleges, how can any other religious person can practice their religious essentials in educational institution. Need to have one nation, one law! "
4716,1,0,0,"Wait a few days sir, you are getting used to hearing harsh words. In future, when all the banks will be of Adani or Ambani, then you will also have to listen to abuses for withdrawing your deposits. #demonetisation "
306,0,0,0,"It is heard that due to the new farmer's bill, no mandi will be closed, minimum support price will be continued. With out bill  corporates can purchase farm & farm products. Farmers has freedom to sale his products anywhere. Somebody please explain the Bill. "
8082,0,0,0,Both Indian Army and Israeli Army use the services of canines too. 
8167,0,0,0,"#ChinarCorps congratulates Basit Fayaz of AGS, Chandigam for winning #Gold medal in the National Kick Boxing Championship (WAKO) 2022 & on selection for International Kick Boxing Championship 2023 to be held at #Italy .  

We wish him success in all future endeavours. #Kashmir "
1796,0,0,0,"1- I don't understand why you are portraying  women as a sexual object here ?
2:- why are you only focusing on this side of the judgement ? I mean there are so many women out there in rural areas who r victim of #maritalrape "
3199,2,1,0,The biggest loser KhanChris will never forgive bjp for demonetisation. It ruined their future. 
5868,1,0,0,Yep the public service ate all about themselves.  I have a friend who was a Vic Roads officer and was made a covid officer in lockdown reaping in the money.  She knew it was wrong but the money was amazing so she was willing to turn her head 
333,2,1,0,"@USER 2/3 - there are some but what about demonetization, triple talak, GST, Farmer’s bill, land bill, article 370... can you suggest any of this bill have any positive impact on Modi’s vote bank. In fact it’s all negative. He lost few states and almost lost Gujarat "
3154,0,0,0,"DEMONETISATION -5 Yrs ago SC asked Govt. why was it done? A-G told the bench out of 15.44 lac crores, 4.5 lac crores were with terrorists & will not come. See my TWEET dated 18th November 2016. I said only 14,000 crores will fail to put in an appearance. RBI figure was 13,500 crs "
2348,1,1,0,"According to the newest scientific research founded by Jaden Smith, the world will end in 3241 due to demonetisation. "
3800,1,0,0,Demonetisation was @USER 's idea to amass wealth for his family. He has been biggest beneficiary of demo. 
4615,2,1,0,"seen more people making memes and jokes about grooming, marital rape and alicent ""fucking her bff's dad"" than anyone sympathizing with her. seen more people for episodes and episodes still denying her being a victim and trying to make her the kind of villain that she isn't when+ "
4665,1,0,0,"Follow up the few leaked contents of the case. It is not just one time. I has inflicted bodily harm to her, threatened her life and so on. This is not just about the audio or rape. There are other charges against him. "
5929,1,0,0,Every moon glow feels like a marxist lollipop that is freed in a cerulean  office and every cookies and cream is addicting and rainy 
4633,2,1,0,"These MAGA ppl Trump cld take a crap on their mom's grave, beat up & rob n elderly lady in church, drag a woman to an abortion clinic & do th dead himself, rape a child & kill a baby in front of their own eyes at a rally & thy'd tell themselves it wsn't him or it ws acceptable "
2416,1,0,0,"Sad so much of our black money is stashed in Dubai, and we need to suffer demonetisation. If only we could stop direct income tax,we can hold back all the money to build bigger institutions for business, industry and education and research "
794,2,1,0,"It is not the government that claims equal justice, it's the judiciary that makes this claim. The rich, famous and wokes get immediate hearing while millions of undertrials are rotting in jail. How many innocents among them? Judiciary needs to introspect "
1810,0,0,0,"At the very least, Every movement need a organisation with members paying subscription fees to fund such PILs.

AIDWA who filed #maritalrape PIL, claims to have 10 million members. Even if every one pays 10 rupees/year - that's ₹10 Crore or $1.25 Million!! - enough to fight. "
813,2,1,0,"He should avoid giving bhashans and order the government to release all undertrials languishing in various jails without trial immediately. That will be his single achievement, which will make the citizens applaud him. "
7389,0,0,0,Bring them to IPL. 
6316,0,0,0,"appearances maybe once or twice a month and sometimes longer leaving the wives to raise them boys.

Sasa jana evening a 13 year old boy stubbed a 17 year old boy with a knife. Both boys are Muslim and in both cases the father's were not around. We the neighbors had to intervene, "
5511,2,1,0,You wont march against Kids being raped in country or the endless stream of migrants maybe cheaper energy no but you would March against Boris pathetic fking pathetic ! 
2519,1,0,0,And demonetisation regularly and without just cause. It has happened twice in the last year and both times it has been around the same time. PLEASE sort this out YouTube - this is unfair on the YouTubers who make these videos for a living. 
6202,0,0,0,More like a nudge from a fellow upper caste who has thought deeply about this issue. Maybe this is your chance to introspect also. 
7445,0,0,0,"These calls “Vandalism” not “protest”. You can protest without riot or vandalism and still achieve prime success. See Gandhi’s peaceful protest or in the recent days, the Farmer protest in northern India. "
5435,0,0,0,"Yes akhi, I understood that. I was saying that even some of the ""truths"" that you referred to above, aren't even necessarily true. "
822,2,0,0,"On trial basis this can be set up for the current pending cases and the undertrials who have not been heard for quite some time. All bailable offences heard on priority, starting with jails who are overcrowded. "
1749,0,0,0,Is that a clean room of ISRO? 
4599,0,0,0,And I actually condemned death and rape threats several times in this thread alone so it’s proven how detached you are from reality if you actually believe that you absolute saddo 
4440,1,0,0,The inflation is dems fault. That is a fact. 
6405,1,0,0,Halal just means permissible. It is permissible for consumption. Muslims can only eat food that is permissible for consumption. And please do get your facts right. Do read more about the history of Islam before claiming that Allah was created. 
4878,0,0,0,Inflation worldwide. 
