id,aggression,offense,codemixed,tweet
775,2,1,1,"Celebrations over #Zubair release is merely a celebration of the release of one of the left liberal eco system. 
Did we hear about #Ketaki_Chitale arrest? Do we hear about the 3.71 lac undertrials rotting in our jails? 
No. 
So "
3824,0,0,1,आज भी लिखते रहें साथिओं @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #आदिवासी_जनगणना_कॉलम_दो #जड़ावता_मांगे_रास्ता_निर्माण 
2774,0,0,1,"Chidambaram, resuming: RBI Board at that time had only 3 out of the 10 independent directors...RBI may recommend demonetisation, but here, it started w a letter sent by the Govt to the RBI #Demonetisation #SupremeCourtofIndia "
2436,1,0,1,To end terrorism they brought #Demonetisation .... God knows what they are planning to end Drugs trafficking. 
7046,1,1,1,Joss bhai tumhara confidence kab jagega England ko sf le jana hai ki nahi ki yaha bhi ipl final ki tarah choke karna hai 
2952,0,0,1,"Senior Advocates P Chidambaram and Shyam Divan are brilliant. 

How you change the preliminary stance of the bench by your convincing arguments is one of the art I saw today in the #Demonetisation case before the Constitution Bench of the #SupremeCourt "
1475,0,0,1,".......through his foundation, in collaboration with #nidcom_gov & #OPSWASH1 at Kara Market, Ogere Remo, Ogun State to support FGN's move to end open defecation.”

Credit: Twitter //  nidcom_gov "
3660,2,0,1,#Demonetisation #Pegasus #Rafale sabka kagaz Modi ji ko ready rakna padega. @USER @USER @USER 
3915,2,1,1,Abhi papa ek uapa fek kr maarenge hosh thikane aa jayega 
5339,1,0,1,The tight hijab is a telltale sign of MEK. Please mind who you're listening to. We want to be rid of forced religion and MEK is a religious group. 
1432,1,0,1,You can support by becoming the first victim of #maritalrape if this becomes a law 
474,1,1,1,Your religion doesn't tolerate DISSENT hence Dr. Kalam wasn't portrayed as HERO so is Dr. Arif M Khan since he didn't support radicals who wanted Shah Bano Triple Talaq SC verdict. Apart of Islam every religion on earth has reformed (Islam has but for POWER & RICH only).. 
1931,1,1,1,Now I can understand why she hates muslims koi love jihad to kya Bai bhi nhi rakhega 
1068,1,1,1,"The national flag is a matter of pride for us. But, Mr. Savarkar and Mr. Golwalkar had not accepted the national flag.
Tiranga Virodhi RSS "
6753,1,1,1,"@USER AAMI DD BANGLA TE KANAKANJALI DEKHECHILAM MONE AACHE TARUN MAJUMDAR ER ALO RAJKUMAR SANTOSHI DIRECT THE LEGEND OF BHAGAT SINGH DEKHECHILAM, MAA KHUB BHALO LAGTO TOMAR PRESENT... "
1992,0,1,1,Lekin tumhari bahno ko gufaputra nahi chahiye that's why you are afraid from lovejihad... 
6762,0,0,1,Bhagat singh naastik kaise the proof? 
693,0,0,1,"@USER Sir we are reside in kirari Prem nagar -3rd and situation of whole kirari is worst as you saw in the picture, as the monsoon started and we are facing urban flood situation in our Kirari "
4252,2,0,1,"There should be Jail Bharo Andolan in this country because Delhi Police is unable to save the poor but goes to Haryana from Punjab Police to save Bagga. Rajendra Pal interrogates Gautam, this is the condition of the capital. After the demonetisation of the BJP, "
2860,0,0,1,"Chidambaram: But what about the non-monetary hardships faced by people? The loss of livelihoods, jobs, wages?

Justice Nazeer: What should they have done acc to you? #Demonetisation #SupremeCourtofIndia "
6684,0,0,1,बहुत अच्छा 
2086,1,1,1,Accha kiya maar k. Lekin yehi kaam koi muslim ne hindu ko mara hota to vo jail main hota love jihad kahte hai. Muslim ladki Hindu saath bhag jaaye to kuch nahi our Muslim ladka Hindu ko lejayenge to love jihad 
4106,2,1,1,"Ek Gadhey ko jisne 9th class ki economics bhi nahi padhi usse PM bana diya, ab uss chu*iye se kabhi Demonetisation, Faulty implementation of GST, inflation, - ve growth rate, ruppee depreciation jaise blunder hote rehte hai ar tum bhakt log bakwas karke defend karne ka try karte "
3918,1,0,1,2014 की इतनी झूठी बातें भी न किया करो। 
5449,0,0,1,"- complemented my hijab and it made me blush and adam told me he loves me and my hair burned under the hijab lol. The decision to wear the hijab was a big risk guys but at the end it paid off and im super happy, until then. AMAL OUTTA HERE "
5455,0,0,1,"AlinejadMasih: So as a journalist and a campaigner against forced hijab and being in touch with Iranian women inside the country for years and years, please don’t downplay our cars. We are not asking the government to remove compulsory hijab laws. We want an end for a gender… "
5413,0,0,1,Mantep pke hijab tuh pas tsn/smp krna aku msuk pesantren dan mungkin krna dari tk udh biasa pke hijab jd pas udh baligh trs wajib pke hijab ga terlalu berat gt. 
376,1,0,1,"Cook bolta hai khanna lajawab hai 
Khanne wala bolta hai bikar hai 
Have to think 
Farmer's bill r not about farrmers
It's only for trade , exploiting etc "
1589,1,0,1,Aaj sab scientist aur graphic designer bane hai comments me 
1757,1,0,1,"I hope the Health care Industry progress further and generate artificial womb, artificial bodies for sex and all. Naa shadi kee jarurat rahegi Naa sex kee. Na koi marital rape hoga aur nahi abortion. "
2663,1,1,1,"ಕಳೆದ 8 ವರ್ಷಗಳಲ್ಲಿ ಜಾಸ್ತಿ ಬಿಸೆನೆಸ್  ಹಾಳು GST and Demonetisation ಸಲುವಾಗಿ ಆತ್ಮಹತ್ಯ ಮಾಡಿಕೊಂಡವರಲ್ಲಿ ಹಿಂದೊಗಳೆ ಜಾಸ್ತಿ

ಇದಕ್ಕೆಲ್ಲಾ ಯಾರು ಕಾರಣ "
5060,0,0,1,Hahaha...... What a Masterstroke.....What a joke. 
1413,0,0,1,#MaritalRape is against Men 
2544,0,1,1,Abhi ghar wapasi nahi ho sakti na 
8101,0,0,1,Credits: The War Diary of Asha-san: From Tokyo to Netaji’s Indian National Army by Lt Bharati ‘Asha’ Sahay Choudhry. 
1014,2,1,1,Mahatma Gandhi and Savarkar in one frame who was part of the conspiracy to kill Mahatma. A man who said that he does not support India's independence from the UK is a nationalist. Golwalkar's thoughts were full of anti India and in support of the colonial Govt. BJP RSS traitors. 
1652,0,0,1,Make performance..... Like passport size Make journey to achieve Make isro proud..... 
1326,0,0,1,"“Work hard in silence, let your success be the noise.” #PushpaTheRule , #AlluArjun𓃵 #MaritalRape #BoycottMarriage , #MarriageStrike #UFC279 #ReleaseRizwan "
4915,1,0,1,Pathetic tweet. Who cares he is dalit or not. 
4042,1,0,1,"Demonetisation
15 Lakh
Aache Din
Black Money 
Border Security
Sabka Saat Sabka Vikas
Petrol @USER 30-40₹
Beti Bachao Beti Padao
Smart Cities 
Etc. 

Any success modizi?? #JawabDoModi "
2410,0,0,1,"6/n
Covid has played its part but so are demonetisation and gst playing their parts
Informal sector is struggling which will create vaccum in markets which has to be filled by others, formal sector or foreign imports #RupeeFalls #RupeeVsDollar #Rupee "
5835,0,0,1,"Sunak also was the most anti-lockdown. Ideological perception somehow has become about who supports someone rather than that person's record. Sunak has the support of the big banks/donors/senior elder politicians and establishment becomes ""center"" or ""leftmost"". "
8152,1,1,1,CPIM talks a lot about the autonomy of States. Now they want the central force to face Catholic priests in Vizhijam.Could not control Law and order Maybe we see a route March by Indian Army at Vizhinjam shortly 
3946,0,0,1,#जयभीम जयजौहार जयसंविधान 
4923,1,1,1,Stop putting words into her mouth u dalit 
1822,1,0,1,"#MaritalRape So the options for men are,

...Dont marry
...If marry dont have sex
...If men want to have sex then get consent form from wife

Nothing against womens but there will be false cases against men.. How can we stop that ? "
1368,1,1,1,If you don't have money then no girls will give you a f #maritalrape #BoycottMarriage #MarriageStrike 
5320,1,1,1,3.  And basically you guys can fight for what you have but we have the rights to fight for what we want and we want freedom and choice and if yours is islam and hijab we truly and definitely respect your #OPIRAN #MahsaAmini 
7129,1,1,1,"इक  बगल मे वर्ल्ड कप  होगा इक बगल  मे IPL की ट्रॉफीयां ।
इक बगल मे नीली टोपी होगी इक बगल मे सन्तरीयां II
हम नीली को भुला सन्तरी की तरफ खो जाएंगे I
और वर्ल्ड कप से कह दो IPL मे प्लेयर ऑफ टूर्नामेंट बन के  आयेंगे II
-केले राहुल #INDvNED "
6930,0,0,1,PSL to IPL se bhi bda hain naa fir q inhe IPL khelna h 
4006,0,1,1,"Make gharwapasi.its so easy.conversion astra  will be useless, ineffective "
7409,1,0,1,अजरूदीन said - राहुल जी अगर इलेक्शन हर गए तो 11 प्लेयर की एक IPL टीम बनायेगे क्योंकि आप जितना पैदल चल रहे है आपको विकेट पे दौड़ने की प्रैक्टिस तो हो ही गई होगी ? और जब आप फिर से इलेक्शन हर जाएंगे तो हारने के बाद कांग्रेस के पास आखिर में 11 ही बंदे बचेंगे ना ? 
1210,2,1,1,"Don't tag him. He used to follow Shaikh Rabi in the past but now he is following Sarvakar, Golwalkar, Hedgewar etc that means he's no more a Madkhali "
7560,0,0,1,Toh phir kardo Patel ko criticise parliament me like bjp does with nehru. 
8034,0,0,1,Leave this boring Fifa world cup.. watch Tanaav on Sony Liv.. wahan India aur Indian army dono bahut maar rahe hain. 
2054,1,1,1,Lagta hai mam ko chuslim se pyar ho gya hai #lovejihad 
398,1,0,1,India Must Lodge Diplomatic Protest with UK for allowing Discussion on Our Farmer’s Bill in UK Parliament! Does UK Govt assume that we are stilll British Colony& British Slaves?Where is 56 inch chest of Modi GovtNow? Boris JohnsonTrip to DelhiMustBe canceled! 
2306,2,1,1,"Modi ki maaji demonetisation ke waqt atm line me khadi thi lol.
Woh pr stunt nhi tha kya didi?
Jinki sarkaar hai unpe awaaz uthao , opposition ko to logo ne 2014 se aise hi napasand kiya hai. "
3372,1,0,1,दिल्ली को जलाने वाला प्रवेश वर्मा है भारत जलाओ पार्टी से है इस लिए कोई कारवाई गिरफ्तारी नहीं हो रहा है पर प्रवेज आलम होता किसी भी पार्टी से होता तो अब तक uapa nsa लगा कर जेल हो गया होता #Islamophobiya_in_india 
6175,2,0,1,Dalit jaag Gaya hy Bina 22 pratigyya KY palan kiye  Kisi nyta KO vote Nahi dyngy sab Ka PAKHANDD KHUL KY samny aayega. PAHLY nyta khud murti PUJA band KARY SABIT Karo KY Baba SAHEB AMBEDKAR KY vichardhra SY PREM hy. JAI hind. 
2100,2,1,1,It's not love jihad.... It's land jihad by pakistanis in angrejistan 
3701,0,0,1,"Tribals are fighting to regain the ""Adivasi"" identity forcibly snatched away by the rulers for the past several decades.
F #आदिवासी_जनगणना_कॉलम_दो "
8188,0,0,1,Jai Hind 
6957,1,1,1,Inko kya lgta hai nhi khelege to team performance nhi degi bhai line lgi hue hai inka future hi chla jayga bnao add khelo IPL 
1831,0,0,1,nan 
1493,1,1,1,"You shoukd marry Pappu ! IQ same@level Donyou know butter train work could not continue because of MBA give and progress in Gujarat good !
Do you see shit around in cities ? No open defecation ! Stick to Swayamvar ! "
2867,0,0,1,"For those who say demonetisation was a failure , pls note 40% increase in Income tax fillings 60% more tax 2 cr new tax payers Lower EMIs Lower property prices Lower Inflation wages thru ECS Formalisation of informal sector Less Naxal & terror activities "
6651,1,0,1,"Mam,
Dhulayi is good but many regretted since they wanted to be part this episode. Bhagat Singh Kranti Sena didn't announce it beforehand. "
5340,0,0,1,the urge to wear hijab after hitting ur rock bottom 
6967,0,0,1,Let's get some zimbabwe players into ipl and invite them to play series against india in india #zimbabwe #PAKvsZIM #T20worldcup22 
4312,0,0,1,It wouldn’t. Remember Neta ji aur Sardar Patel also won this election. 
1262,0,0,1,"On Sardar Patel's request, Golwalkar met Raja Hari Singh (of J&K) to convince him for accession with India. "
6564,2,1,1,"Pata tha mujhe ""compartmentalisation"" bohat bada shabd hai tere liye. Tu nahi samajh payega. I was right. Aur don't hota hai dont nahi. Kam se kam yeh sab toh theek se padh likh le. Gandhi Ji, Godse Ji dono ki izzat ek saath ki ja sakti hai. Uske liye dil aur dimag dono chahiye "
5789,0,0,1,"Thanks Andrea our team is amazing Couldn't be prouder. I just need to lose a lockdown stone, have a face lift and find some girlie shoes/bag for now Xxx "
1961,2,0,1,"So big that even during hare-brained demonetisation, withdrawing money for wedding kharcha received an exemption "
6808,2,1,1,Godse ka laga do!! Bharatiya Jhoot Party ka tho oh God hai 
3236,1,1,1,"கதறுனது உங்க நிம்மி, என் நாடு சொர்க்கமா தாண்டா இருந்துச்சு, ஊடால புகுந்து ஜாதி, மதம் பாகுபாடு பார்த்து, ஹிந்தி படி, sanskrit படி னு தினிச்சது மாட்டு மூத்திர பசங்க தாண்டா.. demonetisation, gst,pro corporate, rupee fall- 1008 சிக்கல் பன்னிட்டு பேச்சை பாரு எகத்தாலாமா..நாய்க்கு. "
1934,1,1,1,Achha kafir ladki se fir love jihad q kar te ho 
8100,0,0,1,Salute! Jai Hind! Jai Hind ki Sena! 
3180,1,1,1,Amid Covid zero and Uncle Xi doing a demonetisation of multiple growth sectors from education to private tech... 
3066,2,0,1,"What about these scams

Coffingate
Vyapam
Mines scam
Jobs scam
Rafale scam
Scam exposed by S Malik
Karnataka cut commission
UP police extortion list

And
Demonetisation
Electoral bonds
Horse trading "
6599,1,1,1,Obc wala hai.... 
5152,1,0,1,Neutral venue  matlab Sardar Patel Stadium renamed ? 
5250,0,1,1,"Mahsa Amini went into a coma two hours after she was detained by the ""morality police"" for a bad hijab in Tehran 
And today she died 
Having done nothing #مهسا_امینی #اعتصابات_سراسری #OpIran "
6611,0,0,1,Brock to heart 
1440,0,0,1,#MaritalRape law incoming. #BoycottMarriage 
8235,0,0,1,Pradhanmantri chief minister neta MLA police jaj Indian Army MCD Jal Board PWD Aur Bhi Desh ke jitne bhi Vibhag Hai Sarkari aap sab log Apna Kam imandari se kijiye Kyunki public ke tax ke paise se aapko salary milati hai aap log public ke naukar Hain public sarvent hai aap log 
3227,2,1,1,"Musalmaan nhi he na.
Agr hota to ab tk UAPA lga dete "
3636,0,0,1,"Namaste @USER ji,
A village road in Raigad, Maharastra on which MSRTC refuses to ply buses on account of  bad condition requires your urgent attention @USER GroupGramPanchayat: Mahagaon,SudhagadPali,Raigad
Devulwadi to Kavelwadi,adivasi village having 100 houses "
3098,0,0,1,Tweet No 2 #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 
8190,0,0,1,Jai hind 
6231,1,0,1,Aisa hi ek video tha jisme ek chhote brahman ladke ko ek dalit maar rha tha to sekhi baghar rahe the ab kahe ro rahe jaisa karoge waisa bharoge 
8155,2,0,1,भारत को POK पर हमला करना चाहिए ? #KashmiriPandits #TheWeeknd #pok #indianarmy #YogiAdityanath #GujaratAssemblyPolls #GujaratElections2022 #KejriwalKaTiharModel #NarendraModi #RavishKumar 
1164,1,1,1,"The vision of RSS is based on the book ""BUNCH OF THOUGHT"" by Golwalkar and the ideas of Savarkar who always opposed the freedom struggle of India #RSSBrokeIndia "
517,0,0,1,"The flood situation report released June 19 by the ASDMA said urban areas in Barpeta, Cachar, Darrang, Goalpara, Kamrup (M), Karimganj, Nalbari and Udalguri districts have also been majorly impacted by floods. Some 5,137 villages nearly one-fifth of the state's total village. "
2883,1,0,1,"Chidambaram: Hardships have a bearing on proportionality. Notes for notes, they exchanged. Alladin's lamp...old lamps for new. But the govt was not prepared. Did they print enough currency and keep it in reserve? #Demonetisation #SupremeCourtofIndia "
4242,2,1,1,"BJP ministers and BJP offices have become offices worth lakhs of crores after demonetisation of crores. Modi ji fooled the poor people after note ban and became people. The poor thought Ambani and Adani would join the bank. A confused ruler, a chaotic state. "
6642,2,1,1,"The day when muslims give up the concept of Gazwa-e-Hind,  jihad on kafirs. The day when muslims will have faith on constitution instead of sharia. The day when muslims will follow the likes Vivekanand, bhagat Singh instead of ISIS. "
4951,0,0,1,"Frankly there is scope for discussion on crimes against say Dalits, but it is marred by political activism. A fight betwen 2 people and if one is Dalit becomes a crime against a Dalit. Muslim crimes against Dalits and SC/ ST  crimes against lower strata again require documentaion "
1874,1,0,1,Did we see that isro's entire budget is less than pms one plane 
7308,1,0,1,IS THIS THE RETURN OF MATCH FIXING IN PAK CRICKET ??? #justasking 
2241,0,1,1,Don’t worry we can enrol you into Ghar Wapasi program ull love it 
3034,2,0,1,Worst mistake #Demonetisation 
8250,0,0,1,मां भारती के वीर सपूत एवं देश के प्रथम चीफ ऑफ डिफेंस स्टॉफ पद्म विभूषण जनरल बिपिन रावत जी की पुण्यतिथि पर शत् - शत् नमन। #JaiHind #jaihindsir #armychief #Army #vipinrawat #GeneralBipinRawat #IndianArmy #indian 
828,2,1,1,"5/6 judges' here and there will close on 5 crore pending cases in Indian court's ?? India spending crores on feeding undertrials ??

Chaddi gang @USER in the name of BMKJ shielding corrupt politician's ??

Why can't we have 1,00,000 HC judge's for 160 crore population ? "
6798,0,0,1,आपको भी 
3482,0,0,1,No like #GGTU_से_वैदिक_कोर्स_हटाओ #मेव_जनजाति_आरक्षण_दो 
1935,1,1,1,Need to walk also for those girls who brutally killed in #LoveJihad and for denied to wear #Burkha . 
3164,2,0,1,UAPA केतहत मामला दर्ज किया जाए 
3101,0,0,1,Tweet No 4 #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 
1235,1,0,1,"Ideas of Golwalkar, Hedgewar and Sarvarkar are still and more relevant now. 

Working in their vision is a sure-shot electoral success.

Something which Shrimati Indira Gandhi understood very well. "
2839,0,0,1,"Chidambaram: If S 26 interprets 'any' as 'all', then I would argue that there are no guidelines.

Justice BVN: That depends on the economic situation of the country, any financial emergency... #Demonetisation #SupremeCourtofIndia "
5311,2,1,1,Hey! It is not anti hijab protest! It a revolution and those 2 clowns you invited are not sent by Iranian people! Stop ingnoring Iran.we are taken as hostages by     the dictatorship regime. NIAC is workin for the Mullahs! #MahsaAmini 
3650,2,1,1,मुस्लिम होता तो uapa लगाकर जैल मे सालो साल बंद कर देता 
1015,1,1,1,"Good luck trying to find those pictures, because I don’t think Golwalkar or Savarkar ever held the Indian Flag!! "
5696,0,0,1,Definitely a lot of fun.....I prefer track season cause the sprints are so exciting.....but x country is fun too....I couldn't do it 
4246,0,0,1,"Pita par poori zindagi zimmedari rehti hai
Aur
Marital Rape ne Pita ka mazaak bna diya hai "
6664,1,0,1,जय श्री राम दीदी ॥ 
1118,1,1,1,While talking about the outcome of the Quit India Movement Golwalkar said: Sangh vowed not to do anything directly #RSSBrokeIndia 
806,0,0,1,"There is nothing like ""terrorists undertrials"". There r just undertrials accused of various charges that need to be proved. "
7517,2,1,1,"Pak ke against q nahi mara? 
2021 me v failed or es bar v..
Chhomu ho "
7240,1,0,1,Lakshmi ganesh+shreeram gandhi ka nahi 
7905,0,0,1,When you are stuck in an elevator and you are the emergency contact pasted inside Epic.!! 
7857,1,0,1,"Again, Fact remains,  Mr. NEHRU handled kashmir issue & it remained  pain for India unlike 550 other princely states ! "
2443,1,0,1,Good wordplay to hide the reality of #Demonetisation disaster... 
6676,0,0,1,अति सुन्दर 
1207,0,0,1,"Dr Keshav Baliram Hedgewar - Founder, was a MBBS of 1914 from National Medical College Calcutta. M.S.Golwalkar - MSc. (Zoology Gold Medalist) from BHU & Worked as lecturer in BHU, while Pandit Malviya was Vice Chancellor in BHU "
4555,2,1,1,"What planet do you live on... look at the statistics of domestic violence against women, look at rape stats... we are not in competition with trans as to who has it tougher... don't play the victim card with women.. I seen trans do this with slavery and it's bizarre. "
3834,1,0,1,"हमारी भाषा, रहन सहन, खानपान सब अलग है.. हिन्दूओ से फिर फिर जबरन ठप्पा क्यू @USER @USER #आदिवासी_जनगणना_कॉलम_दो "
6304,1,0,1,"Yes, and Dem leaders hate Ilhan & Tlaib. Literally: they're anti-Muslim haters. "
1787,2,0,1,To kyo yaha apna gyaan pel rahe ho bhai jab apne paper diya hi nahi and paper ka level pta hi nahi he apko. Gate and isro ke questions the paper main seats khali rahi iska matlab yahi he na ke level high tha to jiske apne question delete kar ke usko bahar kar diya vo to galat he 
419,2,1,1,Kyu ki farmer's bill to bahana hae . Bhartiya sena target hae . Indian Army ko aese hara nehi payenge to desh k gaddar madat kar rahe hae tod ne me ..kaan pakad k desh se nikal dena chahiye. 
3683,1,1,1,"Dalit or adivasi torture hone l
Ke liye hai...kabhi uthao lynching rape discrimination ka data... "
6355,1,0,1,"You’re a Muslim, uno suppose Dey slander like that but na your account Sha and no be me sub for you mo de tun broke "
4950,1,0,1,"Secular media & journalists who are outraging  so much on #bilkisbano case, downplayed the cases of #ankita burnt by #shahrukhhussain in #jharkhand and that of 2 dalit girls raped & hanged by muslim men in #lakhimpurkheri . 
The ugly face of so called Unbiased Independent Media "
5912,0,0,1,It's wine now 
939,2,1,1,"RSS leader like Hedgewar/Golwalkar were not some Gandhi-Nehru bootlickers who  accepted every bu||¢rap perpetuated by the duo
They were the leaders who had the courage to question everything & rightly so,to ascertain if it is in favor of the nation & it's people "
7403,1,1,1,Bhai ye ek tarah se Paise wala Subrahmanyam Swami hai. Kisi bhi taraf ja sakta hai 
3195,0,0,1,Tweet No 5 #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर #15अक्टूबर_चलो_नागपुर @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 
1474,1,1,1,"Una wan end ""Open Defecation"" ? Go to Apapa-Oshodi expressway, btw Sunrise and Coconut bus stop and see the wonders the tanker drivers are doing with shit on the road median and drainages "
1866,0,0,1,É ERA PRA SER ISRO 
6282,0,0,1,Thanks for this info Kani And coincidentally certain Tamil speaking Muslims in Sri Lanka call it as 'Maruthondi'. Only the r sound is missing 
2012,1,1,1,"Garba is essentially performed in obeisance to Ma Ambe... Those who can't stand up for national anthem who refuse to chant Bharat Mata ki jai, have no business to even want to join garba! Their infiltrating garba is a step towards love jihad! "
2235,2,1,1,"Sab se bada scam is demonetisation
Sara kala dan in party funds...... Yeah sab Ghotolo ka baap hai... 
Aur 15 lacs freebies sab se bada scam hai jo election Commission mein himmat nahi ki action le... Abhi jumle fekh raha hai "
1345,0,0,1,"Dinosaur,
Loyal Lawyer,
Good Wife,
Good Governance & Good Judiciary

All of these have become extinct. #Maritalrape #BoycottMarriage #MarriageStrike "
3794,2,1,1,Free reign to these hate mongers .. If muslim picks up a stone there will be UAPA.. @USER @USER @USER 
1970,2,1,1,"Is this your work to do tableeg  ? Your intention is obvious 
Spread hate with using these words ,(love jihad Pakistani terrorism mulla etc...
Asli Pakistani to RSS mein Hain  desi Terrorism desi terrorist they have right to attack Muslims ) "
254,0,0,1,Those intellectuals who have some doubts related to Farmer's Bill should watch today's PM speech in Rajyasabha 
6961,0,0,1,"Men cricket average bowling speed - 132kmph 
Women's cricket Fastest bowling speed - 122 kmph
Average - 100 kmph.।।
Men average boundrieS - 70m
Women average boundriea - 52m
IPL revenue 2021- 650 million dollar 
All women's cricket revenue (2021) - 35  million .।। 

Psedo Femini "
5279,0,1,1,"A female Iranian athlete who did not wear a hijab at an international competition will be directly transferred to Evin prison from the airport, IranWire can reveal. #مهسا_امینی "
7481,0,0,1,"BCCI का ये निर्णय स्वागत योग्य है कि अब से महिला क्रिकेटरों को भी पुरुषों के समान फीस मिलेगी। हालांकि ये पहले ही होना चाहिए था, पर कभी भी हुआ, अच्छा हुआ। "
7877,0,0,1,Shame on u …how comeu lie on daily basis ..do u pray 5 times …spread facts not lies …China is bullying ..in the land occupied during Nehru period ..it is in their control ….like POK occupied by Paki by backstabbing Us… 
2812,0,0,1,"Justice BVN: Proportionality has to be tested on the basis of the justification for policy, not on its own.

Chidambaram: Yes, but none of the objs were actually achieved. #Demonetisation #SupremeCourtofIndia "
2400,1,1,1,Manoj Tiwari Minister Rajendra Pal Gautam ne jo kiya wahi bahut hi sahi kiya . Ismen kisi bhi prakar hindu virodhi gatividhi nahi hai balki ki aapka dimaag aur najariya galat hai. Yah to bahujanon ki ghar wapasi hai.Hindu dharm men aneko bimari aur burai bhari hai. 
1016,2,1,1,"Well we cannot expect different from these descendants of traitors like Savarkar, Golwalkar. Actually I'm not bothered about Nehru's photo missing. I'm thinking about the compulsion for not putting Godse photo next Gandhi in that league of freedom fighters. Savarkar was mentor. "
920,2,1,1,nice joke. Beta 1948 se RSS k hi headquarters pr Tiranga lga hua h. Mujhe sikha rhi h jinke khud ke logon ko pta nhi ki Golwalkar Ji ke kya vichaar the ve khud yahan bdbd krne aa gye 
6287,1,0,1,Tumhare dukane ache chal rahe he hindu Muslim ke name pe 
6695,1,0,1,Shaheed Bhagat Singh was also born in Pakistan. Why does India celebrates him as Freedom Fighter? 
1547,0,0,1,वैसे सेटेलाइट लांच करते तो ज्यादा खुशी होगी। हमे इंतजार है। 
1298,2,1,1,"Dividing India including dividing
people of the country ; dividing
community ; dividing family
Sarma should see TV sitting
at home _ a very simple method
_ to get first hand information
on how bjp has become a
divisive force & anti RSS
Guruji Golwalkar & Upadhyaya ji "
1774,1,0,1,"Husbands Rape;
Wives Seduce? 

Next level Judicial Discourse!

On a lighter note
Why not men ask wives for abortion because He was Seduced!

Isn't Seduction a form of #maritalrape MyLords? #SupremeCourt #SupremeCourtOfIndia "
7438,0,0,1,"#BreakingNews #Karnataka >कर्नाटक: क्रिकेट सट्टेबाजी मामले में 18 लोग गिरफ्तार 
>बेंगलुरु की वेस्ट जोन पुलिस ने किया गिरफ्तार 
>सट्टेबाजी में लगाए गए 4,68,200 रुपये बरामद
>पुलिस ने 17 मोबाइल फोन भी बरामद किए @USER @USER @USER "
7793,1,0,1,Ab kaise milayegne is par charcha Karo kyonki nehru to ab rahe nahi unki galtiyo ko kaise thik karenge us ke baare mai batao ab  8 saal se jayda Modi ji ko ho gaye ab to mila lo. 
1350,0,0,1,Desh me marital Rape ka maahoul hai aur inking simping khatam nahi hoti. 
6533,2,1,1,"Nehru is a born Muslim , kept pandit as title 
Indira Gandhi is born to a Muslim & married a Muslim "
2548,2,1,1,"Commenting when you know nothing is the flavor of the nation.  After demonetisation everyone became expert in economics.  For taali, thaali everyone became a covid expert.  Athaaanu athinte oru line!!! "
6353,0,0,1,"Legend has it, that a Muslim woman was badly treated by the Nazis of that epoch. She cried for help from the 8th Abbasid Caliph Al-Mu'tasim
. المعتصم
He went and conquered Constantinople.
The Chechens will understand. "
7744,0,0,1,The availability of Ben Stokes in IPL 2023 depends on England's schedule. 
8075,0,0,1,Happy birthday 
7402,0,0,1,Ye Hai gender equality sahi Mayne me 
242,0,0,1,@USER @USER Kindly take necessary step to open the mouth of natural drain (plot no 876 of khatiyan no 714) to River Gobari to avoid urban flood in municipal area (khadianga Kaniajor & Jaipura)of kendrapara.This route drains maximum water in monsoon. 
5321,0,1,1,Being a Jersey hijab girl in this chiffon era>>> 
2020,0,1,1,"News18 India’s classy ticker: “Kaagaz nahin dikhaayenge, garba mein aayenge?”

Zee News headline: “Mere garbe mein tumhara kya kaam hai”

Aaj Tak offers “breaking analysis of love jihad” at garba pandals 

Times Now: “Garba bahaana, Hindu betiyaan nishaana?”

Supreme Court what?! "
367,1,0,1,Jaise....hamein rozgaar kab doge? Farmer's bill kab wapis loge?... Hai na? 
3418,2,1,1,क्यू की उनका आधा कटा हुआ है तो कट के कटा हुआ 
2349,2,1,1,"@USER might not know but whole India knows what hit them
Once Indians could meet only Gujarat doctors
Today we meet only:-
Gujarat Bank fraudsters, drug suppliers, fake money printers
Since Narendra damodardas mod! took over, India was cursed with Kargilwar, demonetisation. "
8204,1,0,1,"'Muscular nationalism that people relate to, PM Modi's face and the fact that there are many recruits of the Indian army that come from Himachal.' @USER on the reasons why the voters are sticking to the BJP. #HimachalPradeshElections #ElectionResults2022 "
4004,2,1,1,"Do you even have guts to ask central government for this issue.
When he say after demonetisation ye sab ruk nay Wale hai then what happen. Current government is in full majority. Bat kar ta saal chman Chu*** "
3893,0,0,1,SG : Section 43C of UAPA makes CrPC applicable. #SupremeCourt #GNSaibaba 
256,1,0,1,#GretaGoToSchool honey do you even know what is there in the farmer's bill !? 
